ds,predicted_total_posts,predicted_total_posts_lower,predicted_total_posts_upper,actual_total_posts,predicted_vague_ratio,predicted_vague_ratio_lower,predicted_vague_ratio_upper,actual_vague_ratio,total_posts_difference,vague_ratio_difference,period
2020-09-19,143.96931903833243,128.89973673241656,157.69173217419274,103,0.15141675312029895,0.11335421043277474,0.19075166328536047,0.23300970873786409,-40.96931903833243,0.08159295561756513,After NSL
2020-09-20,139.3346392513585,125.23125354141429,153.0543049934759,94,0.1590005012822807,0.12282285590806623,0.19728401139405,0.22340425531914893,-45.33463925135851,0.06440375403686824,After NSL
2020-09-21,137.92082528626878,124.3308576411109,152.22388862391873,100,0.1607021535576092,0.12265515389560468,0.1970033986210952,0.27,-37.92082528626878,0.10929784644239082,After NSL
2020-09-22,144.22978462233613,129.50462301621005,158.57197521466549,89,0.1609387059515791,0.12272204784940807,0.1994200195629974,0.25842696629213485,-55.229784622336126,0.09748826034055574,After NSL
2020-09-23,142.885690110992,129.04087151097804,156.1902214798444,98,0.16177534271384314,0.1220330344643633,0.20121863409780935,0.23469387755102042,-44.88569011099199,0.07291853483717728,After NSL
2020-09-24,146.75953234014943,133.1623816180799,160.11495823883914,111,0.17308544210306326,0.13301174331973434,0.21045226172580733,0.23423423423423423,-35.759532340149434,0.06114879213117097,After NSL
2020-09-25,148.92270240111432,134.57139723796234,161.24050158234843,111,0.15103841384759345,0.111126755456339,0.18850422341620213,0.1891891891891892,-37.92270240111432,0.03815077534159575,After NSL
2020-09-26,150.09519410530888,135.9641344391951,163.84828579629703,101,0.14667888375340885,0.11092726535590244,0.18671721562899676,0.25742574257425743,-49.09519410530888,0.11074685882084859,After NSL
2020-09-27,144.48181855782266,131.084292562013,158.6252173725602,101,0.152817862714818,0.11425325705150254,0.19152710526753045,0.26732673267326734,-43.48181855782266,0.11450886995844933,After NSL
2020-09-28,141.93089635807925,127.87584861478388,156.16863455961027,112,0.15322617143331008,0.11509385832345569,0.19067973627092413,0.1875,-29.930896358079252,0.03427382856668992,After NSL
2020-09-29,146.97557252875984,133.82710650512598,160.70174972426344,83,0.152358821803076,0.11402327199223114,0.18949958681311446,0.2891566265060241,-63.97557252875984,0.13679780470294808,After NSL
2020-09-30,144.27475991716622,130.4129447403702,157.99432156206643,106,0.15231406218275792,0.1145990640064075,0.1900408219044293,0.25471698113207547,-38.27475991716622,0.10240291894931755,After NSL
2020-10-01,146.73675387215619,133.05519329400482,160.71993521426504,99,0.16299240016892544,0.12749775954844036,0.19923507543832794,0.2222222222222222,-47.736753872156186,0.05922982205329677,After NSL
2020-10-02,147.47180724615973,134.3241795192253,161.17314492575733,104,0.14058361270172604,0.1027534703485582,0.1791758152618585,0.25,-43.47180724615973,0.10941638729827396,After NSL
2020-10-03,147.23928174636745,133.45615436307182,161.04420153148885,104,0.13614528395623968,0.0986437962597676,0.1750032941640978,0.22115384615384615,-43.23928174636745,0.08500856219760647,After NSL
2020-10-04,140.28279669957797,125.97949632481183,154.99710347894765,87,0.14249352848127197,0.10285635341118107,0.17950691783109732,0.25287356321839083,-53.28279669957797,0.11038003473711885,After NSL
2020-10-05,136.48786908470882,122.54023351779432,149.74652543821523,104,0.14339618567678505,0.10196192740708392,0.1789880054785348,0.19230769230769232,-32.48786908470882,0.048911506630907264,After NSL
2020-10-06,140.42221817910007,126.98640779393826,154.2476794034667,96,0.1432971954617446,0.10323158701493666,0.17893539793923838,0.19791666666666666,-44.42221817910007,0.054619471204922054,After NSL
